step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
327,CASH_IN,18086.99,C1198854484,7603266.05,7621353.04,C1048494489,3029602.2,3011515.21,0,0
227,CASH_IN,169359.36,C1545271980,3115952.48,3285311.84,C2134887818,205466.67,36107.31,0,0
208,CASH_OUT,54484.42,C2032013886,106568.49,52084.06,C702194254,70089.7,124574.12,0,0
42,PAYMENT,9480.4,C1845065321,5402.0,0.0,M809586042,0.0,0.0,0,0
351,PAYMENT,9546.47,C1768661014,10727.0,1180.53,M1271877934,0.0,0.0,0,0
307,PAYMENT,2532.97,C907638655,0.0,0.0,M956017283,0.0,0.0,0,0
297,CASH_IN,240662.05,C1581576629,20306821.56,20547483.62,C1450826181,316617.22,75955.17,0,0
398,PAYMENT,38484.48,C896281770,104168.0,65683.52,M1565828834,0.0,0.0,0,0
234,CASH_OUT,236063.57,C582803902,45987.0,0.0,C2010841396,0.0,243712.13,0,0
277,CASH_OUT,123477.42,C685705211,40663.0,0.0,C366436479,0.0,123477.42,0,0
134,PAYMENT,5777.37,C51415349,22482.0,16704.63,M2109879692,0.0,0.0,0,0
397,CASH_IN,31675.25,C1545574234,11424195.02,11455870.28,C1561950707,3162968.28,3131293.02,0,0
563,TRANSFER,2416573.13,C1917345517,38770.0,0.0,C976417530,14483.35,2431056.48,0,0
383,CASH_IN,495957.14,C2031482227,3164486.45,3660443.59,C1460137468,1866362.46,1370405.32,0,0
394,CASH_OUT,17783.46,C1765762868,0.0,0.0,C197604871,29880.39,47663.85,0,0
43,CASH_IN,11000.69,C258928990,159.0,11159.69,C1936118072,1043040.76,1032040.07,0,0
229,CASH_OUT,151736.89,C1874071612,184636.45,32899.56,C1998863424,588762.51,740499.41,0,0
351,CASH_OUT,74278.36,C1110820936,0.0,0.0,C1680630881,4985205.69,5059484.05,0,0
352,PAYMENT,36989.82,C1675997430,445639.0,408649.18,M1354594611,0.0,0.0,0,0
228,PAYMENT,435.64,C1180520925,23297.78,22862.14,M1553331223,0.0,0.0,0,0
302,PAYMENT,17470.46,C2113963337,21242.0,3771.54,M1793594980,0.0,0.0,0,0
251,PAYMENT,20659.57,C841866578,77423.0,56763.43,M318895443,0.0,0.0,0,0
384,PAYMENT,8355.32,C1928311541,19912.0,11556.68,M706954920,0.0,0.0,0,0
251,PAYMENT,16896.65,C152897670,0.0,0.0,M370270481,0.0,0.0,0,0
354,CASH_IN,289019.23,C1548413051,3963717.19,4252736.42,C170334706,648502.44,359483.2,0,0
299,PAYMENT,30173.78,C1269753659,0.0,0.0,M479973814,0.0,0.0,0,0
93,CASH_IN,291438.53,C1818617441,5103182.6,5394621.14,C1433969194,1425817.39,1134378.85,0,0
621,TRANSFER,2060748.45,C1129518026,2060748.45,0.0,C1288050386,0.0,0.0,1,0
186,CASH_OUT,131914.76,C225827295,15391.0,0.0,C1448525331,3323851.56,3455766.32,0,0
354,CASH_OUT,107203.57,C1823377567,0.0,0.0,C1474756779,941419.68,1048623.24,0,0
278,CASH_OUT,114092.44,C1744710983,21144.0,0.0,C520220338,0.0,114092.44,0,0
254,PAYMENT,6284.45,C1812758458,0.0,0.0,M907505309,0.0,0.0,0,0
348,CASH_IN,84002.06,C1663175015,2613991.17,2697993.23,C1504993019,2029107.59,1945105.53,0,0
372,CASH_IN,11850.65,C1543486901,1527632.56,1539483.21,C1027008059,1092430.29,1080579.64,0,0
382,PAYMENT,12253.13,C721831975,3065.82,0.0,M771301590,0.0,0.0,0,0
157,TRANSFER,713863.11,C746495696,70376.0,0.0,C802800115,2615237.58,3329100.69,0,0
372,PAYMENT,8185.1,C1494677644,14884.0,6698.9,M2079530671,0.0,0.0,0,0
45,CASH_IN,124217.18,C1681370904,2561433.33,2685650.51,C1158802033,166662.4,42445.22,0,0
329,CASH_OUT,157780.75,C1061186226,23007.0,0.0,C452342811,655773.23,813553.98,0,0
10,CASH_OUT,365025.59,C649191579,0.0,0.0,C1200245153,83569.92,833665.43,0,0
327,CASH_IN,184627.63,C1524686967,2848891.62,3033519.26,C1631731306,2652703.13,2468075.5,0,0
138,PAYMENT,11228.63,C48376915,294984.15,283755.52,M667967349,0.0,0.0,0,0
137,CASH_IN,62134.86,C360236143,493113.27,555248.13,C377886239,1396248.86,1334114.0,0,0
354,CASH_IN,284535.66,C1024640101,3202466.1,3487001.77,C808152153,340237.15,55701.49,0,0
380,PAYMENT,3309.05,C440237153,0.0,0.0,M1343055382,0.0,0.0,0,0
637,TRANSFER,170284.92,C1558290781,0.0,0.0,C1046148952,1224443.82,1394728.74,0,0
250,CASH_OUT,147353.06,C1545295514,0.0,0.0,C1006922154,6543845.56,6470897.67,0,0
236,CASH_OUT,3149.94,C1262963586,0.0,0.0,C993394874,598780.98,601930.93,0,0
405,CASH_IN,221546.58,C155458832,10443.0,231989.58,C585398952,92347.74,0.0,0,0
133,CASH_OUT,211446.55,C1141419119,6083.0,0.0,C1046095966,451212.49,783318.13,0,0
564,CASH_IN,31511.14,C1308243724,60458.0,91969.14,C500062441,0.0,0.0,0,0
34,CASH_OUT,237711.48,C469486689,1938.0,0.0,C1680525470,0.0,163256.21,0,0
181,TRANSFER,975658.73,C1572167581,53562.0,0.0,C1464204329,1655903.77,2631562.5,0,0
20,CASH_OUT,242854.25,C1973438350,31209.0,0.0,C1344555666,576281.12,819135.38,0,0
237,CASH_IN,104127.45,C934532132,13829.0,117956.45,C547485394,6568.95,0.0,0,0
394,PAYMENT,18379.77,C1091929633,2509.0,0.0,M1917257830,0.0,0.0,0,0
275,CASH_OUT,64973.45,C1204151905,11500.0,0.0,C1667328566,0.0,64973.45,0,0
186,CASH_OUT,217155.01,C62382657,359607.0,142451.99,C45600753,1806358.85,2023513.86,0,0
187,CASH_OUT,190974.16,C166314030,0.0,0.0,C1887618594,1218507.95,1409482.11,0,0
375,TRANSFER,276371.39,C2045579081,60188.0,0.0,C647066328,0.0,276371.39,0,0
394,CASH_IN,327686.14,C1199845079,134923.0,462609.14,C566115944,151508.27,0.0,0,0
44,CASH_IN,415375.76,C1082416876,7903314.06,8318689.83,C1537063050,632211.91,216836.14,0,0
137,TRANSFER,368336.21,C875162768,0.0,0.0,C217778499,12517896.63,12886232.84,0,0
229,CASH_OUT,346522.12,C1863029706,0.0,0.0,C1966690861,2189688.05,2536210.16,0,0
181,CASH_OUT,72398.62,C17373961,0.0,0.0,C400251951,83628.52,156027.14,0,0
184,TRANSFER,158441.04,C1446715487,0.0,0.0,C353439992,587214.97,745656.0,0,0
20,PAYMENT,3103.78,C2060779111,40739.0,37635.22,M1652422508,0.0,0.0,0,0
212,CASH_IN,7906.31,C2090528028,112014.0,119920.31,C1976114093,0.0,0.0,0,0
329,PAYMENT,3996.45,C327099328,49258.48,45262.03,M1834788125,0.0,0.0,0,0
326,PAYMENT,30968.41,C1066001308,0.0,0.0,M612229954,0.0,0.0,0,0
520,CASH_IN,147725.02,C1835316701,4595170.98,4742896.0,C1166814344,1145847.85,998122.83,0,0
14,CASH_IN,189835.48,C825182037,17633.0,207468.48,C1481851679,8762962.04,8790751.2,0,0
179,CASH_OUT,70446.43,C1483032818,15995.0,0.0,C123107825,337816.0,408262.43,0,0
234,CASH_OUT,199166.8,C668156701,0.0,0.0,C1199232321,365325.15,564491.95,0,0
303,PAYMENT,13636.59,C1989917977,6781.0,0.0,M96754167,0.0,0.0,0,0
154,TRANSFER,200985.0,C339747878,0.0,0.0,C1847158982,3821269.15,4022254.15,0,0
306,CASH_IN,215909.41,C971955333,4934337.48,5150246.89,C1848688576,220693.46,4784.05,0,0
275,PAYMENT,7031.51,C354151033,5617.39,0.0,M1394370678,0.0,0.0,0,0
155,CASH_OUT,478501.66,C1379454588,11517.0,0.0,C1330227535,2068246.54,2546748.2,0,0
300,PAYMENT,21296.97,C941355290,18986.0,0.0,M966699522,0.0,0.0,0,0
306,CASH_IN,120337.04,C1767264496,2917016.16,3037353.2,C901821753,2589977.61,2469640.56,0,0
206,CASH_IN,6708.87,C155043854,15369301.37,15376010.24,C753420585,52672.25,45963.39,0,0
16,CASH_OUT,99254.83,C1252066088,0.0,0.0,C1437652460,111671.0,0.0,0,0
135,CASH_OUT,144566.8,C1447426375,455262.0,310695.2,C607848280,0.0,144566.8,0,0
163,CASH_OUT,37816.3,C443854702,29945.0,0.0,C1543170923,0.0,37816.3,0,0
260,PAYMENT,3983.02,C948620202,0.0,0.0,M1300445384,0.0,0.0,0,0
280,CASH_OUT,269711.84,C1548539018,0.0,0.0,C1653962033,1281387.0,1551098.84,0,0
184,TRANSFER,467619.93,C1519068493,0.0,0.0,C2079317513,1007856.38,1475476.32,0,0
234,CASH_OUT,271763.7,C450592497,11138.0,0.0,C2005000033,0.0,271763.7,0,0
690,TRANSFER,44955.7,C1262938362,64123.15,19167.45,C1378770751,488923.69,533879.39,0,0
211,CASH_OUT,106505.36,C2038280244,4922.0,0.0,C100331386,302134.46,408639.83,0,0
375,PAYMENT,58951.41,C495703021,0.0,0.0,M1890416437,0.0,0.0,0,0
310,PAYMENT,23942.14,C251588695,107128.0,83185.86,M1176699393,0.0,0.0,0,0
252,TRANSFER,172965.86,C1352140601,35700.0,0.0,C1649145712,0.0,172965.86,0,0
373,CASH_OUT,38344.12,C1736722084,0.0,0.0,C2069017464,601687.34,640031.45,0,0
332,PAYMENT,940.25,C1855233472,15626.0,14685.75,M559804823,0.0,0.0,0,0
394,CASH_OUT,308238.74,C431697396,20361.0,0.0,C1761507283,0.0,308238.74,0,0
35,CASH_OUT,322859.71,C376949316,0.0,0.0,C2022587380,849677.62,1172537.32,0,0
131,CASH_IN,62445.88,C1332934731,1324796.01,1387241.89,C1698530844,1416805.21,1354359.33,0,0
188,CASH_IN,12785.13,C2138422038,6547740.68,6560525.81,C840851049,2659795.92,2647010.79,0,0
356,CASH_OUT,120687.92,C1911897096,0.0,0.0,C1115608023,775506.08,896194.0,0,0
232,CASH_OUT,117953.79,C385632963,0.0,0.0,C1123923904,134312.88,252266.66,0,0
18,PAYMENT,1782.51,C216312961,0.0,0.0,M628990747,0.0,0.0,0,0
135,PAYMENT,12903.7,C245958066,0.0,0.0,M2005551228,0.0,0.0,0,0
328,PAYMENT,34237.69,C1757938220,1682.0,0.0,M850982767,0.0,0.0,0,0
136,TRANSFER,815801.11,C880170690,21482.0,0.0,C393848443,0.0,815801.11,0,0
354,CASH_OUT,150014.28,C787650518,414905.1,264890.81,C157899688,483290.06,633304.34,0,0
276,CASH_OUT,234757.21,C1639893992,7873.0,0.0,C2131408621,0.0,234757.21,0,0
182,CASH_OUT,171286.23,C758131716,0.0,0.0,C914493341,229324.47,400610.7,0,0
12,PAYMENT,18655.4,C166432969,0.0,0.0,M1971749123,0.0,0.0,0,0
11,PAYMENT,33361.86,C1558614256,348837.08,315475.22,M1350598940,0.0,0.0,0,0
211,CASH_OUT,208350.93,C1169814312,0.0,0.0,C307295542,229646.31,595078.24,0,0
234,CASH_IN,266173.06,C732899122,2447555.34,2713728.4,C1237264921,277620.03,11446.97,0,0
356,CASH_IN,77329.07,C775973546,5200441.9,5277770.97,C121723460,264613.32,187284.25,0,0
181,CASH_IN,141657.32,C1308177011,48837.0,190494.32,C1344379688,3047762.21,2995510.76,0,0
155,PAYMENT,11237.42,C1018633405,36512.0,25274.58,M1950065677,0.0,0.0,0,0
233,CASH_OUT,50402.25,C1220385533,0.0,0.0,C1139959745,1360122.12,1410524.37,0,0
375,PAYMENT,3509.91,C1995426501,490753.32,487243.41,M367466332,0.0,0.0,0,0
186,CASH_OUT,174034.2,C1296862732,221755.0,47720.8,C1218801136,0.0,174034.2,0,0
379,PAYMENT,14924.62,C1961043219,15690.0,765.38,M112291345,0.0,0.0,0,0
571,CASH_OUT,202455.81,C1967970956,0.0,0.0,C1608602720,2783025.99,2985481.8,0,0
380,CASH_IN,128595.62,C1814882279,288.0,128883.62,C1840082302,318088.66,189493.04,0,0
371,PAYMENT,856.42,C2023348361,43241.0,42384.58,M1276987744,0.0,0.0,0,0
571,CASH_IN,331965.71,C1079877338,21765.0,353730.71,C605347954,964981.42,633015.71,0,0
11,PAYMENT,24048.06,C1393648009,0.0,0.0,M636322886,0.0,0.0,0,0
322,CASH_OUT,253197.22,C1574914609,0.0,0.0,C964077298,1246491.49,1499688.71,0,0
41,PAYMENT,359.81,C183036791,0.0,0.0,M1743223588,0.0,0.0,0,0
6,PAYMENT,8096.68,C269715230,327660.62,319563.94,M1519407613,0.0,0.0,0,0
162,CASH_IN,168227.52,C392255880,11360.0,179587.52,C70569569,0.0,57376.77,0,0
496,CASH_OUT,189905.13,C12938071,15929.0,0.0,C1598282456,2974554.09,3164459.22,0,0
350,CASH_OUT,63536.57,C1276174244,31798.0,0.0,C802962057,0.0,63536.57,0,0
688,CASH_IN,145231.11,C405760350,803548.58,948779.69,C1567985606,2213349.72,2068118.61,0,0
393,PAYMENT,5770.77,C1391491510,72304.0,66533.23,M647634706,0.0,0.0,0,0
398,PAYMENT,1595.14,C387959587,41269.0,39673.86,M1873763269,0.0,0.0,0,0
251,CASH_IN,148762.9,C30289202,19678504.72,19827267.62,C490006996,167055.05,18292.15,0,0
252,CASH_OUT,129824.82,C1980970866,0.0,0.0,C659083260,490067.64,619892.47,0,0
257,CASH_IN,224489.25,C789067382,20911.0,245400.25,C2088181208,0.0,0.0,0,0
163,CASH_IN,57991.38,C1598996923,393141.34,451132.71,C766653476,3015491.26,2957499.88,0,0
300,CASH_OUT,45362.39,C666943148,0.0,0.0,C397745777,807609.69,852972.08,0,0
18,CASH_OUT,119743.65,C1222029822,17829.0,0.0,C1045890688,131878.3,220147.67,0,0
257,CASH_IN,261551.17,C897953266,187265.0,448816.17,C1860400069,5770252.79,5508701.62,0,0
42,PAYMENT,3456.81,C417381095,0.0,0.0,M2021950418,0.0,0.0,0,0
254,PAYMENT,754.97,C2063055213,211280.22,210525.25,M1871145225,0.0,0.0,0,0
232,TRANSFER,1297483.88,C1325021625,10121.0,0.0,C287673318,5106128.2,6403612.08,0,0
565,PAYMENT,13766.17,C582207895,0.0,0.0,M1012808560,0.0,0.0,0,0
261,TRANSFER,568390.08,C738124968,521.0,0.0,C377742168,127765.94,696156.03,0,0
34,CASH_OUT,544.76,C1801924791,0.0,0.0,C379308520,151718.06,152262.82,0,0
162,PAYMENT,3289.77,C1667792458,139404.92,136115.14,M497001860,0.0,0.0,0,0
277,PAYMENT,5430.65,C766921795,49624.0,44193.35,M619626966,0.0,0.0,0,0
286,PAYMENT,5571.61,C663424482,14673.0,9101.39,M705041505,0.0,0.0,0,0
209,TRANSFER,72741.97,C84446381,0.0,0.0,C1553848604,11003751.38,11076493.36,0,0
207,TRANSFER,841534.72,C56572899,245.0,0.0,C624338694,614627.03,1456161.74,0,0
331,CASH_OUT,96131.91,C2006754114,15037.0,0.0,C1655294851,0.0,96131.91,0,0
347,CASH_IN,334121.11,C1308964533,199561.0,533682.11,C1305328252,1314908.2,980787.09,0,0
354,CASH_OUT,135991.97,C260209024,0.0,0.0,C1892369772,2275044.09,2411036.06,0,0
211,CASH_OUT,81652.98,C1035987403,0.0,0.0,C1028392428,1411471.32,1493124.3,0,0
208,CASH_IN,51416.83,C2143366220,1146829.51,1198246.34,C1395713886,2862893.78,2811476.95,0,0
37,CASH_OUT,427563.98,C600682861,36299.0,0.0,C1594407324,0.0,427563.98,0,0
206,CASH_OUT,201036.84,C1363157472,32017.0,0.0,C1306796126,0.0,201036.84,0,0
217,PAYMENT,5052.54,C1605627830,203139.0,198086.46,M77893882,0.0,0.0,0,0
39,CASH_OUT,314293.95,C1390639608,698045.27,383751.32,C350073748,1655501.57,1969795.52,0,0
280,PAYMENT,19214.68,C514549572,0.0,0.0,M353838032,0.0,0.0,0,0
234,CASH_OUT,275928.99,C1103905116,10789.0,0.0,C2077808620,33861.6,309790.59,0,0
347,PAYMENT,2300.66,C580408776,0.0,0.0,M623516565,0.0,0.0,0,0
20,CASH_IN,139395.95,C155204561,2595307.02,2734702.97,C1259680570,199386.12,0.0,0,0
352,PAYMENT,10084.3,C859750703,0.0,0.0,M804412545,0.0,0.0,0,0
322,CASH_OUT,381541.57,C985045719,14712.34,0.0,C1620704194,2479200.84,2860742.42,0,0
182,PAYMENT,14107.47,C638274444,519634.4,505526.93,M1249300224,0.0,0.0,0,0
300,PAYMENT,2020.08,C299542616,19753.2,17733.12,M751010808,0.0,0.0,0,0
256,CASH_OUT,366885.55,C955368413,11278.0,0.0,C309505444,0.0,366885.55,0,0
396,CASH_OUT,170688.63,C2041208495,90206.0,0.0,C949144079,134148.62,459971.93,0,0
15,PAYMENT,397.33,C1249830411,21202.0,20804.67,M1054197401,0.0,0.0,0,0
565,PAYMENT,22584.73,C888002331,0.0,0.0,M2128870880,0.0,0.0,0,0
328,CASH_OUT,202657.3,C1583061951,0.0,0.0,C878525458,212612.33,415269.63,0,0
185,CASH_OUT,84034.01,C580603583,22081.0,0.0,C1936739774,0.0,84034.01,0,0
250,PAYMENT,16757.29,C427670253,0.0,0.0,M139298884,0.0,0.0,0,0
134,CASH_IN,133357.87,C973956598,10245.0,143602.87,C1361147799,2152.58,0.0,0,0
231,PAYMENT,16636.38,C1728690327,571166.3,554529.92,M472827627,0.0,0.0,0,0
184,CASH_OUT,89946.51,C268461484,0.0,0.0,C1692799847,7745023.5,7834970.01,0,0
308,PAYMENT,3336.29,C1424008853,11520.0,8183.71,M1914906554,0.0,0.0,0,0
43,CASH_OUT,136667.28,C675062580,0.0,0.0,C690603087,272765.12,409432.4,0,0
695,DEBIT,941.83,C1183969670,41815.0,40873.17,C870875220,118489.71,119431.54,0,0
407,DEBIT,2651.18,C1925184774,21827.0,19175.82,C212121745,1370848.06,1373499.24,0,0
136,TRANSFER,297893.75,C876192567,511.0,0.0,C1111107262,48394.6,402067.45,0,0
250,CASH_OUT,86090.82,C1358913095,0.0,0.0,C1919021708,99667.08,185757.89,0,0
378,PAYMENT,21986.03,C1809225368,0.0,0.0,M711147036,0.0,0.0,0,0
260,CASH_OUT,93598.8,C1174370431,7602.0,0.0,C295199056,0.0,93598.8,0,0
133,TRANSFER,942822.81,C2065527737,431009.84,0.0,C1365487373,920434.84,2080880.22,0,0
346,PAYMENT,71173.34,C1343295936,0.0,0.0,M1560164468,0.0,0.0,0,0
226,CASH_IN,161781.31,C205380874,60414.0,222195.31,C1160238611,0.0,0.0,0,0
334,PAYMENT,127.85,C166649442,346978.8,346850.95,M18534625,0.0,0.0,0,0
187,CASH_OUT,271611.42,C545198374,147963.0,0.0,C1245298851,297823.57,569434.99,0,0
153,CASH_IN,208882.46,C283549603,1455319.28,1664201.74,C2138902963,370507.13,161624.66,0,0
2,PAYMENT,1644.19,C86506638,0.0,0.0,M1639958975,0.0,0.0,0,0
393,CASH_IN,41036.65,C1600395300,100422.0,141458.65,C2031583049,0.0,0.0,0,0
429,PAYMENT,1555.85,C2070063979,64913.0,63357.15,M1185532608,0.0,0.0,0,0
281,CASH_OUT,305104.38,C1522232143,0.0,0.0,C1202737893,1272031.17,1577135.56,0,0
354,TRANSFER,290734.98,C609045535,515541.0,224806.02,C1569713603,0.0,290734.98,0,0
278,PAYMENT,1928.19,C264400168,0.0,0.0,M1886602778,0.0,0.0,0,0
254,CASH_IN,167405.06,C1842771691,93.0,167498.06,C493130083,385658.78,218253.72,0,0
276,CASH_IN,90594.92,C1773037426,6416705.24,6507300.15,C742879551,1017624.28,927029.37,0,0
349,CASH_OUT,25037.96,C724475782,0.0,0.0,C148070316,150969.09,176007.05,0,0
17,CASH_OUT,21803.34,C1519631009,0.0,0.0,C143061900,604900.32,626703.66,0,0
164,CASH_OUT,19701.65,C2103405227,900.0,0.0,C410284085,0.0,19701.65,0,0
178,CASH_IN,126728.06,C564625852,21744795.08,21871523.14,C1879149809,1267440.77,994192.22,0,0
355,CASH_OUT,43043.86,C668408935,219981.94,176938.08,C1541979067,136686.04,179729.9,0,0
165,PAYMENT,36246.17,C1269721706,0.0,0.0,M250189187,0.0,0.0,0,0
326,PAYMENT,10883.21,C487603727,26526.0,15642.79,M1063937514,0.0,0.0,0,0
19,CASH_IN,52963.89,C1717104599,15992746.55,16045710.43,C1635448141,216084.3,311577.81,0,0
331,PAYMENT,10831.8,C1352931013,0.0,0.0,M34790478,0.0,0.0,0,0
19,TRANSFER,24136.39,C138081382,0.0,0.0,C994271101,4191372.97,4459847.92,0,0
372,CASH_IN,358831.21,C1996215246,19923.0,378754.21,C2083624142,545824.74,186993.53,0,0
300,PAYMENT,6835.96,C742696395,0.0,0.0,M1962080598,0.0,0.0,0,0
132,CASH_OUT,5509.01,C794286358,10288.0,4778.99,C979290985,863379.81,609167.92,0,0
279,PAYMENT,5681.58,C2144110174,747.0,0.0,M985176765,0.0,0.0,0,0
226,CASH_OUT,77986.94,C662035237,0.0,0.0,C276338661,662587.95,740574.89,0,0
251,PAYMENT,22844.92,C293660473,0.0,0.0,M939159336,0.0,0.0,0,0
164,PAYMENT,20832.11,C1537262589,551847.12,531015.0,M1257247172,0.0,0.0,0,0
22,PAYMENT,9134.34,C1938052478,31554.0,22419.66,M1810838329,0.0,0.0,0,0
397,CASH_OUT,181557.53,C573362177,20940.0,0.0,C1634414771,0.0,181557.53,0,0
522,CASH_OUT,313065.77,C481759661,71343.0,0.0,C1247348050,1582660.42,1895726.19,0,0
356,CASH_IN,65506.52,C1804666471,24760920.52,24826427.04,C633863962,693839.1,628332.58,0,0
347,CASH_IN,253482.13,C264675997,491953.54,745435.67,C836882855,375990.63,122508.5,0,0
166,PAYMENT,7443.66,C814905870,46326.0,38882.34,M773011269,0.0,0.0,0,0
254,CASH_OUT,138364.92,C1101193068,85388.0,0.0,C1215329116,340947.95,479312.87,0,0
33,CASH_OUT,244292.29,C1696737244,0.0,0.0,C250289324,3803251.6,4047543.89,0,0
184,CASH_IN,83408.76,C904143774,451.0,83859.76,C286840648,0.0,0.0,0,0
328,CASH_OUT,678514.94,C542107362,12220.0,0.0,C217269113,0.0,678514.94,0,0
347,TRANSFER,154739.17,C896468282,394.0,0.0,C2083280594,430465.81,585204.98,0,0
135,CASH_IN,214034.14,C976709647,25525174.63,25739208.77,C796779033,2770421.82,2556387.68,0,0
179,PAYMENT,29510.7,C427254976,540199.41,510688.71,M336443068,0.0,0.0,0,0
192,PAYMENT,299.64,C572426053,202142.81,201843.17,M1575106044,0.0,0.0,0,0
202,TRANSFER,51902.72,C32799276,15079.0,0.0,C1941015531,978820.78,1030723.5,0,0
207,CASH_OUT,43831.3,C667502054,24118.0,0.0,C909272492,241091.52,284922.82,0,0
232,CASH_IN,51603.26,C636716466,7456567.47,7508170.73,C1696281645,202398.6,150795.33,0,0
302,CASH_OUT,155423.35,C2104688096,317.0,0.0,C1087145754,501845.8,657269.15,0,0
380,CASH_OUT,24953.88,C1048193537,0.0,0.0,C1715747042,1428094.44,1453048.32,0,0
308,CASH_OUT,54689.63,C1971100361,147064.0,92374.37,C1071145237,3907794.68,3962484.3,0,0
188,CASH_OUT,91654.55,C1872463576,14588.0,0.0,C1437948952,59602.32,151256.86,0,0
129,CASH_OUT,147003.52,C1865021142,90470.0,0.0,C458043069,11396.76,229826.85,0,0
205,CASH_OUT,143038.16,C1434471027,518.0,0.0,C2107640169,2401052.95,2544091.11,0,0
399,PAYMENT,26097.69,C1588246331,50571.49,24473.8,M1806197747,0.0,0.0,0,0
393,PAYMENT,43664.01,C189233375,10715.0,0.0,M386950816,0.0,0.0,0,0
298,CASH_IN,278467.02,C2098269783,1366.0,279833.02,C383640020,0.0,0.0,0,0
522,CASH_IN,130283.09,C996770210,48944.0,179227.09,C1104532596,0.0,0.0,0,0
157,CASH_OUT,142613.98,C1636433421,0.0,0.0,C1866971848,377633.91,520247.89,0,0
250,CASH_OUT,144145.09,C944644924,0.0,0.0,C442501643,1960668.14,2104813.23,0,0
15,CASH_OUT,171399.88,C1498959529,0.0,0.0,C409275226,283929.69,224165.66,0,0
15,CASH_IN,56903.72,C275248026,12611623.58,12668527.3,C1867111823,1861540.95,1804637.22,0,0
137,CASH_OUT,153598.78,C1777098525,0.0,0.0,C1612658411,3214587.14,3368185.92,0,0
380,CASH_IN,124592.57,C779919773,12348980.41,12473572.97,C199066472,2411249.28,2286656.71,0,0
20,CASH_OUT,111999.47,C779787753,0.0,0.0,C899896932,4988454.94,5100454.41,0,0
280,CASH_OUT,151465.14,C1909270786,0.0,0.0,C900752142,421414.62,572879.77,0,0
137,CASH_OUT,130139.38,C1044853245,864890.0,734750.62,C874278645,1088363.93,1218503.31,0,0
157,CASH_IN,260207.36,C794059220,30168.0,290375.36,C2075280061,4268204.07,4007996.71,0,0
330,PAYMENT,10028.03,C2051870612,2966.72,0.0,M594889317,0.0,0.0,0,0
139,CASH_OUT,37370.32,C1536433978,99051.11,61680.79,C206037421,100499.51,137869.82,0,0
518,CASH_OUT,203014.47,C1386047104,41001.0,0.0,C945984586,137244.48,340258.95,0,0
187,CASH_OUT,189574.38,C706197321,432040.59,242466.21,C2000634150,1844158.2,2033732.58,0,0
16,TRANSFER,343606.24,C595386824,206555.0,0.0,C1798186192,565834.31,909440.56,0,0
400,TRANSFER,1241711.92,C1430730025,16011.0,0.0,C100561263,118414.02,1360125.94,0,0
329,PAYMENT,33320.47,C345607648,0.0,0.0,M720874201,0.0,0.0,0,0
137,CASH_OUT,22785.43,C1084394435,0.0,0.0,C714893984,1221566.35,1244351.78,0,0
374,TRANSFER,100225.71,C1511133907,0.0,0.0,C817623840,134842.66,235068.36,0,0
137,CASH_IN,280310.72,C1189105911,520.0,280830.72,C664008974,0.0,0.0,0,0
335,PAYMENT,18045.91,C1457199442,0.0,0.0,M976024613,0.0,0.0,0,0
407,PAYMENT,5077.85,C545547668,51980.0,46902.15,M1040058122,0.0,0.0,0,0
402,PAYMENT,4073.15,C1233732666,292339.75,288266.6,M1750353737,0.0,0.0,0,0
17,CASH_OUT,445508.68,C1890983340,10770.0,0.0,C1093904784,37783.59,607889.7,0,0
250,PAYMENT,6183.57,C2024152526,0.0,0.0,M2134208395,0.0,0.0,0,0
202,CASH_OUT,130468.65,C1641000808,0.0,0.0,C267080924,212621.0,343089.65,0,0
233,TRANSFER,186873.71,C1012224839,0.0,0.0,C10397745,212536.98,399410.68,0,0
35,TRANSFER,2874049.25,C1988766513,10300.0,0.0,C9558416,733504.96,3842824.61,0,0
381,CASH_OUT,207459.56,C1947507239,0.0,0.0,C1625687132,6474386.29,6681845.85,0,0
135,TRANSFER,2483576.42,C881185302,178875.66,0.0,C214555146,2977520.29,5461096.71,0,0
187,CASH_OUT,98902.0,C1656906768,0.0,0.0,C900523229,127681.36,226583.35,0,0
40,CASH_OUT,152324.68,C983558372,0.0,0.0,C2077672286,6140448.04,6292772.72,0,0
346,CASH_IN,404113.28,C1674042113,5271628.92,5675742.2,C2129305383,1940337.62,1536224.34,0,0
13,CASH_OUT,265124.73,C874477337,21316.0,0.0,C863294236,0.0,265124.73,0,0
14,CASH_IN,214165.85,C1082827621,80922.0,295087.85,C26179537,345959.08,131793.23,0,0
274,CASH_IN,112458.8,C1271940660,980031.04,1092489.84,C320202966,169292.74,56833.94,0,0
301,CASH_OUT,93414.98,C1299695705,0.0,0.0,C1904610186,3203974.62,3297389.6,0,0
203,CASH_OUT,62742.58,C1972733318,0.0,0.0,C2060165456,341157.76,403900.34,0,0
10,PAYMENT,17686.49,C1877015483,0.0,0.0,M2079466317,0.0,0.0,0,0
325,PAYMENT,931.57,C198302365,5284.0,4352.43,M886438815,0.0,0.0,0,0
279,CASH_OUT,17614.58,C1708988853,153467.0,135852.42,C389378891,4414272.51,4431887.08,0,0
9,TRANSFER,522373.64,C1081838049,50170.0,0.0,C1928332904,2967.0,899314.74,0,0
